,ARX,FOXA2,GCG,INS,ISL1,JUN,MAFA,MAFB,MYC,NEUROD1,NEUROG3,NKX2-2,NKX6-1,PAX4,PAX6,PDX1
x1_S5c_b1.bcAALG,0.828001708302019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1546809327490638,1.0,1.0,1.0,1.0,1.0,1.0,1.0
x1_S5c_b1.bcGGOD,0.11728385595687998,1.0,0.8721599549542661,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
x1_S5c_b1.bcAVGB,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9393325793968628,0.13223847200800812,0.9466148494870605,1.0,0.9322542914224817,0.17330250294926175,0.5151128644595699,1.0,0.0
x1_S5c_b1.bcGYXR,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8938516868942789,0.3061084537709741,1.0,1.0,1.0,0.385648276986735,1.0,1.0,0.0
x1_S5c_b1.bcDQUX,1.0,0.3444690220063659,1.0,1.0,1.0,1.0,1.0,1.0,0.06538208192449275,1.0,1.0,1.0,1.0,1.0,1.0,0.0
x1_S5c_b1.bcCESO,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9805090035051767,0.3851420367280718,0.7270813899180404,0.21686811716621762,0.3105154494838169,1.0,0.0
x1_S5c_b1.bcANCQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.32946102318340537,1.0,1.0,1.0,1.0,1.0,1.0,0.6880938813885428
x1_S5c_b1.bcDXOT,0.13016035671183573,1.0,0.9367736931968313,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
x1_S5c_b1.bcFINE,0.45674246259195894,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8828711162157307,1.0,1.0,0.996671750974579,1.0,0.7313732600226863,1.0
x1_S5c_b1.bcHSLB,1.0,0.0,1.0,1.0,1.0,0.8403219264287134,0.6259623301345797,1.0,0.0,0.9658603433624243,0.3776390117216149,0.627144460238571,0.20938990619853537,0.3135771360194481,1.0,0.0
x1_S5c_b1.bcHMTC,0.10530652194823827,1.0,0.9669448101881488,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
x1_S5c_b1.bcHJJH,0.20711710932480817,1.0,0.9689828096083922,1.0,0.3683689378965214,1.0,1.0,1.0,0.7354308088993273,1.0,1.0,1.0,1.0,1.0,0.8421458339425347,1.0
x1_S5c_b1.bcBBRZ,1.0,1.0,1.0,1.0,0.8795626963112751,1.0,1.0,0.632401560112433,0.24280807399421364,0.41191116707063596,1.0,1.0,0.6332121413219761,0.590796196014754,1.0,0.0
x1_S5c_b1.bcBORU,0.24442485229854877,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8695931720258416,1.0,0.9081220873737689,1.0,0.5023896419664403,1.0
x1_S5c_b1.bcDFLI,0.9477801213266283,1.0,0.7073553516934361,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9253229879693087,1.0
x1_S5c_b1.bcENYI,0.1873246146894511,1.0,0.9176161065753676,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
x1_S5c_b1.bcBAXA,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9661658440258521,0.8660631220470629,0.28454901188859266,0.504326347953986,1.0,0.0
x1_S5c_b1.bcIACM,0.2356485266265637,1.0,0.9984326551953726,0.628329399491737,0.06815558281087157,1.0,1.0,0.8740908369739926,0.0,1.0,1.0,1.0,1.0,1.0,0.3622201735175088,0.014364879445991116
x1_S5c_b1.bcHDBH,1.0,0.8006201656461124,1.0,1.0,1.0,1.0,0.17547108128749273,0.46955004800444294,0.553114088826486,0.2511516105236321,1.0,0.9265977116571738,0.4450318985526393,0.11809187449536024,1.0,0.0
x1_S5c_b1.bcENGC,1.0,0.0,1.0,1.0,1.0,1.0,0.040770209907553076,1.0,0.0,1.0,0.9339771385411849,0.6779582927608002,0.15462996077300642,0.18298127351926377,1.0,0.0
x1_S5c_b1.bcFBAD,0.3722467196940383,0.7761237039610359,1.0,1.0,0.14738935616744384,1.0,1.0,1.0,0.1456820700122691,1.0,1.0,1.0,1.0,1.0,0.5527744197631493,0.0
x1_S5c_b1.bcEVFR,1.0,0.0,1.0,1.0,1.0,1.0,0.3829428339410126,1.0,0.0,0.990546627001251,0.27300028668746684,0.5722681313705344,0.24270814579218883,0.23421521719552435,1.0,0.0
x1_S5c_b1.bcBLQI,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6605542204654242,0.6799913532191738,0.2990038436282697,0.464259489502532,1.0,0.0
x1_S5c_b1.bcFUCE,1.0,0.08145328731664217,1.0,1.0,1.0,1.0,0.6238770624351424,0.7037295923399772,0.0,0.32798526332233846,1.0,0.7668587662256205,0.3237172711236879,0.22822095809139478,1.0,0.0
x1_S5c_b1.bcHLTM,1.0,0.1792439139938918,1.0,1.0,1.0,1.0,1.0,1.0,0.062481756198600046,0.682117159525655,1.0,1.0,0.5473637136313332,1.0,1.0,0.0
x1_S5c_b1.bcDKMU,1.0,0.0,1.0,1.0,1.0,0.6114595934917458,0.2136948470335873,1.0,0.0,0.9220024556407348,0.4054735044636353,0.5526604457450178,0.26076574624936977,0.475891443072787,1.0,0.0
x1_S5c_b1.bcGLCG,1.0,0.0,1.0,1.0,1.0,1.0,0.5278400873848834,1.0,0.0,1.0,0.5485015592008122,0.7725163455778238,0.17108751104319941,0.26924986339099305,1.0,0.0
x1_S5c_b1.bcGRQR,0.13638929174082987,1.0,0.8727008849681711,0.8458185743224935,0.08695550051969049,1.0,0.9368943436599598,1.0,0.4973412615539828,1.0,1.0,1.0,1.0,1.0,0.5841953051754666,0.6444871598191309
x1_S5c_b1.bcDGRH,1.0,0.0,1.0,1.0,1.0,1.0,0.4088606556045993,0.6617791400696486,0.0,0.3460634495681056,1.0,0.787040633212693,0.33323423600919955,0.26010480467644564,1.0,0.0
x1_S5c_b1.bcFTZI,1.0,0.0,1.0,1.0,1.0,0.11236735396580742,1.0,0.9264641871752383,0.05613676986707335,0.9315470691849,0.6640248209383126,0.7750632206866294,0.42539338438485147,0.5581434374577581,1.0,0.0
x1_S5c_b1.bcDCCP,0.17199052146491295,1.0,0.9499865045840848,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
x1_S5c_b1.bcBWIV,1.0,0.0,1.0,1.0,1.0,0.7817151630979784,0.5902550333185734,1.0,0.0,0.9988079138282983,1.0,0.7742261775062582,0.33247322459723566,0.6555288439031515,1.0,0.0
x1_S5c_b1.bcFNGW,0.3779237633133092,0.29844796429138154,0.9537697251529818,1.0,0.47690507928899556,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7815790001013647,1.0
x1_S5c_b1.bcIDVH,1.0,0.35615007317590425,1.0,1.0,1.0,1.0,1.0,0.8640493988062359,0.0,0.5663649353664097,1.0,1.0,0.4299184496840784,0.809863715593445,1.0,0.0
x1_S5c_b1.bcBSFO,0.13369853438937324,1.0,0.9225763582215141,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
x1_S5c_b1.bcEWHC,0.43299460668609574,0.39206019552486904,1.0,1.0,1.0,1.0,0.9430140362018915,1.0,0.0,0.6980248653718767,1.0,0.9779375727264271,0.36340404800270365,1.0,0.6039828379250559,1.0
x1_S5c_b1.bcCLWL,1.0,0.0,1.0,1.0,1.0,1.0,0.8262074314492505,1.0,0.0,0.941131947069303,0.6324079067629711,0.6947719667982921,0.357110441673009,0.5121981339148249,1.0,0.0
x1_S5c_b1.bcEXFT,1.0,0.0,1.0,1.0,1.0,0.7648932085422904,0.7466215222737538,1.0,0.0,1.0,0.652010815350809,0.6872836088268972,0.2266306983925693,0.6368351961725716,1.0,0.0
x1_S5c_b1.bcCOFM,1.0,0.0,1.0,1.0,1.0,1.0,0.9148094012340342,1.0,0.0,0.9678732158631153,0.6179520449803451,0.9630520407862935,0.30628856204711247,0.6420099636936304,1.0,0.0
x1_S5c_b1.bcBTGK,0.12271311014694926,1.0,0.8757815402640681,0.9004287286000552,0.2316203088005511,1.0,1.0,1.0,0.05919396114331862,1.0,1.0,1.0,1.0,1.0,0.553244939059295,1.0
x1_S5c_b1.bcDUGH,1.0,0.0,1.0,1.0,1.0,0.9973871404174381,1.0,1.0,0.109622746688101,1.0,1.0,1.0,0.47883198130155336,1.0,1.0,0.0
x1_S5c_b1.bcDDSL,0.1600039569903373,1.0,0.9213733256169844,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
x1_S5c_b1.bcDROG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06751909018145694,0.9757384663392192,1.0,1.0,0.9513294835485966,1.0,1.0,0.0
x1_S5c_b1.bcEQJO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7380570607689033,0.3545374265408425,0.46362803936631003,1.0,1.0,0.6077432186332113,0.9294246605084382,1.0,0.0
x1_S5c_b1.bcHFLC,1.0,0.7985437811977169,1.0,1.0,0.9960554229267333,1.0,0.8541947584500847,0.6028434578928974,1.0,0.19292990648647362,1.0,1.0,0.4076058679635361,0.08414839984842987,1.0,0.0
x1_S5c_b1.bcDDLP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
x1_S5c_b1.bcHJYK,1.0,0.5304731214721996,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5635733557083346,1.0,1.0,0.0
x1_S5c_b1.bcFQNY,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4966519449240686,1.0,0.8094034899698398,0.4803255514750678,1.0,1.0,0.0
x1_S5c_b1.bcHJES,1.0,1.0,1.0,1.0,0.7874125727234832,1.0,1.0,0.558699755480805,1.0,0.18177395834875662,1.0,1.0,0.2735237375937124,0.06135148169840532,1.0,0.0
x1_S5c_b1.bcHGMR,0.29871868645073496,1.0,0.920513295204436,1.0,1.0,1.0,1.0,1.0,0.2344939161794027,1.0,1.0,1.0,1.0,1.0,1.0,1.0
x1_S5c_b1.bcIGKE,1.0,0.008728160064470704,1.0,1.0,1.0,1.0,1.0,0.9699244259327044,0.0,0.6550466513653497,1.0,0.9666753065148075,0.6088334985770568,1.0,1.0,0.0
x1_S5c_b1.bcGUAA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5753625209583983,0.6467012969923153,0.2817723080624605,1.0,1.0,0.41862609717199706,0.2913150281051356,1.0,0.0
x1_S5c_b1.bcGBFO,0.1698039779935032,1.0,0.895560734954963,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
x1_S5c_b1.bcGBEO,0.1376767723895772,0.850429766083536,0.8563936312713877,1.0,0.21956692310209414,1.0,1.0,1.0,0.03029549683766504,1.0,1.0,1.0,1.0,1.0,0.5367884076514584,1.0
x1_S5c_b1.bcDLXO,0.08608980773334172,0.8180078767786244,0.9025510909622864,0.7621895507785387,0.08177048621826749,1.0,0.7465781128602945,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.44479766618886574,0.10923809117779198
x1_S5c_b1.bcAAUR,0.2951377981968712,1.0,0.9636329260397197,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
x1_S5c_b1.bcBNWW,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21136685346300985,1.0,1.0,1.0,1.0,1.0,1.0,0.24752855725527967
x1_S5c_b1.bcIFBZ,0.7646152836648171,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
x1_S5c_b1.bcHSGK,0.916861435258015,0.0,1.0,1.0,0.8480889800656715,0.08080961872592679,0.2762993723702752,0.9141867102544636,0.0,0.769479852803267,0.23904584960628522,0.39751294153770106,0.23012409300636863,0.37676747460820575,0.9388242084798433,0.0
x1_S5c_b2.bcHXJQ,1.0,0.0,1.0,1.0,1.0,1.0,0.05922818657784597,1.0,0.0,1.0,0.6010989111633024,0.5833266381044027,0.1728265077635018,0.22964525832028293,1.0,0.0
x1_S5c_b2.bcCNLW,1.0,0.0,1.0,1.0,1.0,1.0,0.5524146690605722,1.0,0.0,0.9927865459047962,0.4094449086703241,0.6851443566529579,0.3291882732408494,0.4945785426781101,1.0,0.0
x1_S5c_b2.bcANBN,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9137781192839953,0.0,0.46540659756501457,1.0,0.8311441612272914,0.2670373104514455,0.587276495629852,1.0,0.0
x1_S5c_b2.bcDSHV,1.0,0.0,1.0,1.0,1.0,1.0,0.21577031839560668,1.0,0.0,1.0,0.6282919516438453,0.6212828800885635,0.22483279976644138,0.303037973128838,1.0,0.0
x1_S5c_b2.bcGKJZ,1.0,0.0,1.0,1.0,1.0,0.995754832077899,0.025398457190331278,1.0,0.0,0.9274359069880012,0.614980999984465,0.48977713752349317,0.341046114818678,0.26205668883470473,0.9482860527314192,0.0
x1_S5c_b2.bcDABQ,1.0,1.0,1.0,1.0,0.8771931812859154,1.0,1.0,0.9568907937778917,0.0,0.954042991275553,1.0,1.0,1.0,1.0,1.0,0.0
x1_S5c_b2.bcHGXE,0.14489953167623462,1.0,0.949554187227682,0.781299919421842,0.06505551555712057,1.0,1.0,1.0,0.00906539210308069,1.0,1.0,1.0,1.0,1.0,0.4523641375544111,0.08188631508399685
x1_S5c_b2.bcBTQC,0.29387029096516715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
x1_S5c_b2.bcHWAD,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.9370602925272595,0.6024673501328454,0.4854112608711145,0.20981679932314715,0.2874739755511928,0.9781436455124356,0.0
x1_S5c_b2.bcDVIW,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7473821476140208,1.0,0.8423108284460513,0.4209822223997004,1.0,1.0,0.18753289741337137
x1_S5c_b2.bcBVHO,0.507172627784941,0.0,1.0,1.0,1.0,1.0,0.729610472696352,1.0,0.0,0.5462558677615379,1.0,0.9139176208198034,0.2771394503740346,1.0,0.6780036888735719,1.0
x1_S5c_b2.bcDUUL,1.0,0.0,1.0,1.0,1.0,1.0,0.32854279880523274,1.0,0.0,0.9694204362866506,0.5216901587414942,0.7690271135216195,0.6204686837220071,0.42987385286775476,1.0,0.0
x1_S5c_b2.bcEXLE,1.0,0.0,1.0,1.0,1.0,1.0,0.7799639404843655,0.9520746296312248,0.0,0.5243549139383834,1.0,0.7884326047223,0.2270050558902611,0.3190806422772062,1.0,0.0
x1_S5c_b2.bcDTNZ,0.20924789149321754,0.0,1.0,1.0,1.0,0.9618110306304823,0.4755159699512658,1.0,0.0,0.7196951114180203,0.5491907080269464,0.9364702857185694,0.3925687112316543,1.0,0.4150126121640813,1.0
x1_S5c_b2.bcHIOR,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9654495243330947,0.3556259033903659,0.82644188221876,1.0,0.0
x1_S5c_b2.bcGYID,1.0,0.0,1.0,1.0,1.0,1.0,0.3228156447525382,1.0,0.0,1.0,0.866840641338096,0.7119275470133606,0.19567375098742198,0.27225888410686466,1.0,0.0
x1_S5c_b2.bcEUOC,1.0,0.0,1.0,1.0,1.0,1.0,0.5506203431793163,1.0,0.0,1.0,0.5010675035785952,0.6398872707309866,0.2143773411416447,0.4145005783090772,1.0,0.0
x1_S5c_b2.bcEIFF,0.19936658923209902,1.0,0.9465875737860027,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
x1_S5c_b2.bcCUBO,0.2493301987620915,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9661946516868912,0.9914906276484542,1.0,0.780315271022821,1.0,0.5531295287355542,1.0
x1_S5c_b2.bcFGED,0.10362721987769438,0.016198313701636873,1.0,1.0,0.1600343528149213,0.7280179041397348,0.7423600859423343,1.0,0.42292516427103455,1.0,1.0,1.0,1.0,1.0,0.39236827901610355,0.3894484382449548
x1_S5c_b2.bcGJUO,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.7687838949966704,0.5808445573300783,0.1410826568597827,0.12104035808297223,1.0,0.0
x1_S5c_b2.bcFUZY,0.2554638931004653,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
x1_S5c_b2.bcDTOB,1.0,0.5742613472369874,1.0,1.0,1.0,1.0,1.0,0.627691690730668,0.4081937688650696,0.37937199236451513,0.9828151741798178,0.9935445904676993,0.41873325923766275,0.3640378059146689,1.0,0.0
x1_S5c_b2.bcAAXG,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.49745179959421804,0.5541775463750064,0.17805354347478838,0.15515497510163445,1.0,0.0
x1_S5c_b2.bcHYDR,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.8765076004383927,0.3736078193329872,0.5358468589652395,0.1595607667559106,0.13501875336786223,1.0,0.0
x1_S5c_b2.bcGADG,1.0,0.0,1.0,1.0,1.0,0.9042678709038586,0.13501267108847717,1.0,0.0,0.9735478816508597,0.637774297035481,0.5613154817659352,0.22510895522298013,0.2238181849356613,1.0,0.0
x1_S5c_b2.bcAZYU,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.913617965701214,0.0,0.7716329160067981,0.485039114008587,0.44008526052391267,0.26673740815144126,0.38213662245115193,1.0,0.0
x1_S5c_b2.bcBXPN,0.16281098686198436,0.0,1.0,1.0,0.21980972209767075,0.3639062028184324,1.0,1.0,0.13043436961965332,1.0,1.0,1.0,1.0,1.0,0.4085145235566857,0.4390591224750651
x1_S5c_b2.bcEINF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07265636221153525,1.0,1.0,1.0,0.941593564004148,1.0,1.0,0.0
x1_S5c_b2.bcAOQV,0.1659707029234464,1.0,0.9673912564508266,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
x1_S5c_b2.bcEPNC,0.3087920976773661,0.6598101438373737,1.0,1.0,1.0,1.0,0.9891600267917087,1.0,0.0,0.7704144198482051,1.0,0.9625661723045223,0.47348326786089284,1.0,0.5511815729522955,1.0
x1_S5c_b2.bcBIOJ,1.0,0.0,1.0,1.0,1.0,0.9554531418300621,0.1888451185567971,1.0,0.0,0.9261790710073734,0.47886397397688035,0.47349946107362745,0.22497560619528603,0.2743670852046286,1.0,0.0
x1_S5c_b2.bcDEIU,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.935832079528245,0.0,0.8622237212929537,1.0,1.0,0.2592656054507135,0.8212685130521754,1.0,0.0
x1_S5c_b2.bcDPBA,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.9482984602692538,0.32595890328996857,0.46730289333531677,0.21196589146586028,0.3851302821077109,0.8772326506948758,0.0
x1_S5c_b2.bcICWK,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9118258924875887,0.20079590962750246,1.0,1.0,0.9282264149114028,0.35029571300764806,0.6401948489697905,1.0,0.0
x1_S5c_b2.bcFUTE,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.664645513920284,0.5838024256092735,0.13153951246089082,0.14479191752948536,1.0,0.0
x1_S5c_b2.bcDGKM,1.0,0.0,1.0,1.0,1.0,1.0,0.2531656303847033,1.0,0.0,0.9479448651966784,0.2891595269422402,0.533569436748624,0.34323251290847806,0.2449996465888126,1.0,0.0
x1_S5c_b2.bcFPJP,0.12744806672397463,1.0,0.877200921346315,0.7417403043682451,0.047580842814561174,1.0,1.0,1.0,0.07072742198114934,1.0,1.0,1.0,1.0,1.0,0.5348788262962761,0.4394659493168104
x1_S5c_b2.bcEYGO,0.11114674210705407,1.0,1.0,1.0,0.26453882767479137,1.0,1.0,1.0,0.011359844740894994,1.0,1.0,1.0,1.0,1.0,0.6809628817513533,1.0
x1_S5c_b2.bcAOKE,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8787790162019529,0.56039868623978,0.8030527784164005,0.27343063343420937,0.6752181938071623,1.0,0.0
x1_S5c_b2.bcHCLL,1.0,0.10706576343544785,1.0,1.0,1.0,1.0,1.0,1.0,0.12927129952224456,1.0,1.0,1.0,0.4116805402314132,1.0,1.0,0.0
x1_S5c_b2.bcHRTN,1.0,0.0,1.0,1.0,1.0,1.0,0.13552058563263453,1.0,0.0,1.0,0.3449317748068423,0.6066676776241614,0.21276958520406114,0.21260802742174256,1.0,0.0
x1_S5c_b2.bcHRGO,1.0,0.0,1.0,1.0,1.0,1.0,0.3285310106965401,1.0,0.0,1.0,0.38987021878260136,0.5401360800285365,0.08980785387440025,0.12685997803944735,1.0,0.0
x1_S5c_b2.bcFKHY,0.29511208694354,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
x1_S5c_b2.bcBSOQ,0.15836437480121282,0.0,1.0,1.0,1.0,0.15564276593795082,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.793945015079333,1.0
x1_S5c_b2.bcDTEO,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
x1_S5c_b2.bcGQLS,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8911739192830382,0.0,1.0,0.7680195333775802,0.7992173146381475,0.37457167115201734,0.5777435521278859,1.0,0.0
x1_S5c_b2.bcGXDE,1.0,0.0,1.0,1.0,1.0,0.9480055829941896,1.0,0.8677931475988161,0.0,0.6424079824667548,0.3412501760101234,0.6595321880246747,0.3497231625655417,0.7194692278630378,1.0,0.0
x1_S5c_b2.bcBJIT,1.0,0.0,1.0,1.0,1.0,1.0,0.2488669488531384,0.6087368679638131,0.0,0.35076709886724206,1.0,0.9357801811352481,0.27740074391823766,0.20618373845725352,1.0,0.0
x1_S5c_b2.bcGBXE,0.12725573113835534,1.0,0.9333492058239595,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
x1_S5c_b2.bcBPJC,1.0,0.0,1.0,1.0,1.0,0.887313395835376,0.10138355143476768,1.0,0.0,0.8831041506991215,0.4913614260255204,0.500797482432348,0.20609402534251106,0.35989280456901795,1.0,0.0
x1_S5c_b2.bcAMPA,0.10488118863171832,0.45781581017877493,0.8942993677626879,0.9274327187320661,0.07080582180601581,1.0,0.44987615845806167,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.46757934655687006,0.14981082809579596
x1_S5c_b2.bcEUIJ,0.08051153507953511,0.5465545019506493,1.0,0.9120403348493813,0.11786557753721601,1.0,0.20094450415800955,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.41979705880577234,0.0
x1_S5c_b2.bcFSTM,1.0,0.0,1.0,1.0,1.0,0.9541136288939059,0.1483954212927968,1.0,0.0,0.9533053252465536,0.45634170222148424,0.589024049348945,0.13923195111372827,0.22910134706469953,1.0,0.0
x1_S5c_b2.bcDWGT,1.0,0.0,1.0,1.0,1.0,1.0,0.7782806744485098,1.0,0.0,1.0,0.9138775772536619,0.6963092683018637,0.22547077131044915,0.3600597794975915,1.0,0.0
x1_S5c_b2.bcAGKS,0.16050290939793901,1.0,0.987587203275627,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
x1_S5c_b2.bcCYWP,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9913259309286665,1.0,0.9780181670106799,0.48884453039482295,0.9047655620591295,1.0,0.0
x1_S5c_b2.bcEGPV,1.0,0.2779834819247997,1.0,1.0,1.0,1.0,1.0,0.8551755176489829,0.21125013208374388,0.4825474802787351,0.8048391763515016,1.0,0.8542229663092735,1.0,1.0,0.0
x1_S5c_b2.bcHAIU,1.0,0.0,1.0,1.0,1.0,1.0,0.08842764146832179,1.0,0.0,0.9509250000227931,0.38796036973319786,0.5205344300316674,0.18921430184852212,0.21337158537416934,1.0,0.0
x1_S5c_b2.bcCRVY,0.17564273527913776,1.0,0.9331289278013853,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
x1_S5c_b2.bcAKNN,1.0,0.0,1.0,1.0,1.0,1.0,0.9200618969661615,1.0,0.0,1.0,1.0,1.0,0.2434005822523464,0.5208284846055015,1.0,0.0
x1_S5c_b2.bcEHEQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.047783974203778334,1.0,1.0,1.0,0.978161723829689,1.0,1.0,0.0
x1_S5c_b2.bcCUBJ,1.0,0.0,1.0,1.0,0.8977277120733034,0.031363625303372264,1.0,0.9651666914629392,0.4969254940210613,1.0,1.0,0.8941658326760918,0.9959481684247211,1.0,0.9638393135935176,0.0
x1_S5c_b2.bcFQTU,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07987438985337592,1.0,1.0,1.0,1.0,1.0,1.0,0.0
x1_S5c_b2.bcGCCV,0.11081679857808965,1.0,0.9958048716009067,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
x1_S5c_b2.bcDMFF,0.19275617036985868,0.7821209974910911,0.9963921359867213,1.0,0.238309176891752,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5880168720210839,1.0
x1_S5c_b2.bcFVED,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.9562343624727585,0.5407043159409346,0.552396793470322,0.17343955525593788,0.2278050874703191,1.0,0.0
x1_S5c_b2.bcEQBJ,0.25811629375296696,0.746906594906737,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
x1_S5c_b2.bcDZEL,0.16526535622203048,1.0,0.986877909867054,0.6786601740465429,0.10852014712210184,1.0,0.7917840929035962,0.8677840021168352,0.44130285122911256,1.0,1.0,1.0,1.0,1.0,0.5814898148671684,0.24760295747214395
x1_S5c_b2.bcEEOM,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.052638523107822945,0.7016016615254699,1.0,1.0,1.0,1.0,1.0,0.1466854592231992
x1_S5c_b2.bcGWIJ,0.23101041790015248,1.0,1.0,0.6805238505097676,0.2804151769362841,0.5835019209722562,0.9628205108887138,0.7510064793642397,0.9819316676478076,1.0,1.0,1.0,1.0,1.0,0.6038440593067387,0.0
x1_S5c_b2.bcCSQB,1.0,0.0,1.0,1.0,1.0,0.8892730989167155,0.483444130014028,1.0,0.0,1.0,0.5226828984231022,0.6631873219041509,0.18173818365348846,0.330432493633962,1.0,0.0
x1_S5c_b2.bcEOHS,0.2595107024202978,1.0,0.928066961619528,0.9729103732125033,0.11329067355805245,1.0,1.0,1.0,0.07571599061819241,1.0,1.0,1.0,1.0,1.0,0.566343364727945,0.8605298411009822
x1_S5c_b2.bcDUFB,0.34413503474199975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14385267452589487,1.0,1.0,1.0,1.0,1.0,1.0,1.0
